EmployeeID,Name,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
623,Nadir Knott,32,No,Travel_Rarely,337.7952756,Sales,13,4,Life Sciences,1,859,2,Male,41.25079328,3,2,Sales Executive,4,Divorced,4403,7150,2,Y,No,11,3,3,160,1,8,3,2,5,2,0,3
624,Bailey Amin,30,No,Travel_Frequently,255.0925984,Research & Development,5,4,Life Sciences,1,861,2,Male,31.15132983,2,1,Research Scientist,4,Divorced,3761,5399.46,9,Y,No,12,3,2,160,1,10,3,2,5,4,0,3
625,Courtnie Arias,53,No,Travel_Rarely,396.8503937,Sales,7,2,Marketing,1,862,1,Female,48.46247043,2,3,Sales Executive,4,Married,10934,8400,7,Y,Yes,18,3,4,160,1,35,3,3,5,2,0,4
626,Asad Nash,45,No,Travel_Rarely,389.7637795,Sales,9,3,Marketing,1,864,4,Male,47.59706917,3,3,Sales Executive,1,Divorced,10761,8250,4,Y,Yes,12,3,3,160,1,18,2,3,5,4,1,2
627,Indigo Mcleod,32,No,Travel_Rarely,231.4729134,Research & Development,8,2,Medical,1,865,3,Female,28.26694744,4,2,Research Scientist,3,Married,5175,4899.51,5,Y,No,12,3,3,160,1,9,3,2,5,3,0,3
628,Chloe-Ann Cannon,52,No,Travel_Frequently,526.347874,Research & Development,25,4,Medical,1,867,3,Female,64.27640916,2,4,Manufacturing Director,4,Married,13826,11141.03,3,Y,No,22,4,3,160,0,31,3,3,9,8,0,0
629,Abdurrahman Buckner,37,No,Travel_Rarely,333.0708661,Sales,16,4,Marketing,1,868,4,Male,40.67385911,2,2,Sales Executive,3,Divorced,6334,7050,4,Y,No,19,3,4,160,2,9,2,3,1,0,0,0
630,Yu Kouma,28,No,Travel_Rarely,151.1811024,Human Resources,8,2,Medical,1,869,2,Male,18.4618935,2,1,Human Resources,4,Divorced,4936,3200,1,Y,No,13,3,4,160,1,6,6,3,5,1,2,4
631,Jonathan Avalos,22,No,Travel_Rarely,394.0719685,Research & Development,1,2,Life Sciences,1,872,4,Male,48.12317545,2,2,Manufacturing Director,4,Married,4775,8341.19,6,Y,No,22,4,1,160,2,4,2,1,2,2,0,2
632,Billie Wickens,44,No,Travel_Rarely,239.3461417,Research & Development,8,4,Life Sciences,1,874,1,Male,29.22840824,4,1,Laboratory Technician,4,Married,2818,5066.16,2,Y,Yes,24,4,3,160,1,10,2,2,3,2,2,2
633,Osama Bauer,42,No,Travel_Frequently,226.7489764,Research & Development,2,1,Medical,1,875,2,Male,27.69007096,3,1,Research Scientist,4,Single,2515,4799.52,5,Y,Yes,14,3,4,160,0,8,2,3,2,1,0,2
634,Carmel Mccabe,36,No,Travel_Rarely,160.6299213,Human Resources,8,3,Life Sciences,1,878,1,Male,19.61576184,2,1,Human Resources,1,Married,2342,3400,0,Y,No,21,4,3,160,0,6,3,3,5,4,0,3
635,Antony Rubio,25,No,Travel_Rarely,321.2598425,Sales,3,1,Other,1,879,3,Male,39.23152368,3,2,Sales Executive,1,Married,4194,6800,1,Y,Yes,18,3,4,160,0,5,3,3,5,3,5,3
636,Manha Daniel,35,No,Travel_Rarely,465.7214173,Research & Development,9,3,Life Sciences,1,880,4,Female,56.87284371,2,3,Manufacturing Director,3,Married,10685,9857.77,1,Y,Yes,20,4,2,160,1,17,2,3,17,14,7,15
637,Keisha Beaumont,35,Yes,Travel_Frequently,258.2418898,Research & Development,25,4,Life Sciences,1,881,4,Female,31.53591415,3,1,Research Scientist,2,Divorced,2022,5466.12,1,Y,Yes,19,3,1,160,1,10,3,2,10,2,0,8
638,Emyr Johnson,32,No,Non-Travel,188.9574803,Research & Development,1,3,Life Sciences,1,882,4,Male,23.07505914,3,1,Laboratory Technician,4,Divorced,2314,3999.6,0,Y,No,12,3,2,160,1,4,2,3,3,0,0,2
639,Brook Haley,25,No,Travel_Rarely,304.7244094,Sales,4,1,Marketing,1,885,3,Male,37.21225408,2,2,Sales Executive,1,Married,4256,6450,1,Y,No,12,3,1,160,0,5,1,4,5,2,0,3
640,Stacie Stanley,49,No,Travel_Rarely,214.151811,Research & Development,1,3,Technical Degree,1,887,3,Female,26.15173369,3,1,Research Scientist,1,Married,3580,4532.88,2,Y,No,16,3,2,160,1,7,2,3,4,2,3,2
641,Maddison Griffith,24,No,Non-Travel,195.256063,Research & Development,4,1,Life Sciences,1,888,1,Male,23.84422777,2,1,Laboratory Technician,4,Married,3162,4132.92,0,Y,No,17,3,4,160,0,6,2,2,5,2,5,4
642,Kamal Guest,32,No,Travel_Frequently,377.9527559,Sales,5,2,Life Sciences,1,889,2,Male,46.15473374,3,2,Sales Executive,2,Married,6524,8000,1,Y,No,14,3,4,160,1,10,3,3,10,8,1,3
643,Elisha Coleman,38,No,Travel_Rarely,240.5102362,Sales,9,3,Marketing,1,893,2,Male,29.37056482,2,1,Sales Representative,2,Married,2899,5090.8,0,Y,No,19,3,4,160,1,3,3,3,2,2,1,2
644,Jordon North,42,No,Travel_Rarely,248.7940157,Research & Development,3,3,Life Sciences,1,894,3,Female,30.3821612,4,2,Laboratory Technician,4,Married,5231,5266.14,2,Y,Yes,13,3,2,160,1,17,1,2,5,3,0,3
645,Frederick Carlson,31,No,Travel_Rarely,237.7714961,Research & Development,11,4,Life Sciences,1,895,4,Male,29.03611608,3,1,Research Scientist,4,Married,2356,5032.83,3,Y,Yes,19,3,2,160,1,8,2,3,6,4,0,2
646,Sherri Li,29,Yes,Travel_Rarely,271.9615748,Sales,1,3,Medical,1,896,2,Female,33.21133099,2,1,Sales Representative,3,Divorced,2800,5756.52,6,Y,Yes,19,3,3,160,3,5,3,3,3,2,2,2
647,Fred Simmons,53,No,Travel_Rarely,385.0393701,Sales,8,3,Marketing,1,897,1,Male,47.020135,3,4,Sales Executive,4,Married,11836,8150,5,Y,No,14,3,3,160,1,28,3,3,2,0,4,2
648,Wallace Derrick,35,No,Travel_Rarely,476.7444094,Research & Development,25,3,Technical Degree,1,899,4,Male,58.21894652,2,3,Manufacturing Director,2,Married,10903,10091.09,3,Y,No,16,3,1,160,0,16,2,3,13,10,0,8
649,Aishah Barrett,37,No,Travel_Frequently,277.511811,Sales,21,2,Medical,1,900,3,Female,33.88911325,3,1,Sales Representative,4,Married,2973,5874,5,Y,No,15,3,2,160,1,10,3,3,5,4,3,0
650,Summer-Rose Mccarthy,53,No,Travel_Rarely,437.007874,Research & Development,23,4,Life Sciences,1,901,4,Female,53.36641089,3,4,Research Director,4,Single,14275,9250,6,Y,No,18,3,3,160,0,33,0,3,12,9,2,8
651,Angelina Rosa,43,No,Travel_Frequently,344.2662992,Research & Development,1,3,Life Sciences,1,902,4,Female,42.04102002,3,2,Healthcare Representative,4,Married,5562,7286.97,4,Y,No,13,3,2,160,1,12,2,2,5,2,7,2
652,Eloise Macdonald,47,No,Travel_Rarely,351.9685039,Sales,2,2,Marketing,1,903,3,Female,42.9815958,3,2,Sales Executive,4,Married,4537,7450,0,Y,Yes,22,4,1,160,1,8,2,3,7,6,0,7
653,Louis Young,37,No,Non-Travel,344.8818898,Sales,19,2,Medical,1,904,1,Male,42.11619454,3,3,Sales Executive,2,Single,7642,7300,1,Y,Yes,13,3,4,160,0,10,2,3,10,0,14,9
654,Om Matthews,50,No,Non-Travel,418.3464567,Research & Development,2,4,Life Sciences,1,905,1,Male,51.08752091,3,4,Manager,1,Divorced,17924,8855,1,Y,No,11,3,4,160,1,31,3,3,31,6,0,7
655,Rudi Reynolds,39,No,Travel_Rarely,188.976378,Human Resources,2,3,Life Sciences,1,909,4,Female,23.07736687,2,2,Human Resources,4,Married,5204,4000,8,Y,No,11,3,3,160,2,13,2,3,5,4,0,4
656,Nel Rose,33,No,Travel_Rarely,166.5354331,Human Resources,3,2,Human Resources,1,910,4,Male,20.33692956,3,1,Human Resources,2,Divorced,2277,3525,3,Y,Yes,11,3,3,160,1,7,4,4,4,3,0,3
657,Keyaan Vargas,32,Yes,Travel_Rarely,204.703937,Research & Development,25,4,Life Sciences,1,911,1,Male,24.99798073,3,1,Laboratory Technician,4,Single,2795,4332.9,1,Y,Yes,24,4,3,160,0,1,2,1,1,0,0,1
658,Katy Kramer,29,No,Travel_Rarely,225.1743307,Research & Development,7,1,Medical,1,912,1,Female,27.4977788,2,1,Laboratory Technician,4,Divorced,2532,4766.19,6,Y,No,14,3,3,160,3,8,5,3,4,3,7,3
659,Kelan Garrett,44,No,Travel_Rarely,225.1743307,Research & Development,9,2,Life Sciences,1,913,2,Male,27.4977788,3,1,Research Scientist,1,Married,2559,4766.19,1,Y,Yes,13,3,4,160,0,8,0,3,8,7,0,1
660,Michele Butler,28,No,Travel_Rarely,325.984252,Sales,5,4,Medical,1,916,1,Male,39.80845785,3,2,Sales Executive,4,Single,4908,6900,1,Y,No,14,3,2,160,0,4,3,3,4,2,0,2
661,Ronnie Miranda,58,Yes,Travel_Frequently,223.599685,Research & Development,2,1,Life Sciences,1,918,4,Male,27.30548664,2,1,Laboratory Technician,4,Divorced,2380,4732.86,9,Y,Yes,14,3,4,160,1,3,3,2,1,0,0,0
662,Camille Lugo,43,No,Travel_Rarely,366.5144882,Research & Development,8,3,Life Sciences,1,920,1,Female,44.75791842,3,2,Manufacturing Director,2,Divorced,4765,7757.89,4,Y,No,21,4,3,160,1,4,2,4,1,0,0,0
663,Indiana Park,20,Yes,Travel_Rarely,244.2103937,Sales,2,3,Medical,1,922,3,Female,29.82241966,2,1,Sales Representative,3,Single,2044,5169.12,1,Y,No,13,3,4,160,0,2,3,2,2,2,0,2
664,Eman Rangel,21,Yes,Travel_Rarely,182.6588976,Research & Development,18,1,Other,1,923,4,Female,22.3058905,3,1,Research Scientist,4,Single,2693,3866.28,1,Y,No,19,3,1,160,0,1,3,2,1,0,4,0
665,Ameen Grant,36,No,Travel_Rarely,331.2751181,Research & Development,14,1,Life Sciences,1,924,3,Male,40.45456643,3,2,Healthcare Representative,4,Married,6586,7011.99,0,Y,Yes,17,3,1,160,1,17,2,2,16,8,1,11
666,Abi Haigh,47,No,Travel_Rarely,259.0110236,Sales,2,4,Life Sciences,1,925,4,Female,31.62983904,2,1,Sales Representative,4,Single,3294,5482.4,1,Y,Yes,18,3,1,160,0,3,3,2,3,2,0,2
667,Nevaeh Blanchard,22,Yes,Travel_Rarely,369.2702362,Research & Development,3,1,Life Sciences,1,926,2,Female,45.09444412,3,2,Manufacturing Director,3,Married,4171,7816.22,0,Y,Yes,19,3,1,160,1,4,3,4,3,2,1,2
668,Hebe Bond,41,Yes,Travel_Rarely,255.0925984,Research & Development,2,4,Life Sciences,1,927,2,Female,31.15132983,1,1,Laboratory Technician,4,Divorced,2778,5399.46,4,Y,Yes,13,3,3,160,1,10,1,2,7,7,2,0
669,Charleigh Adams,28,No,Travel_Rarely,223.599685,Research & Development,9,3,Medical,1,930,3,Female,27.30548664,3,1,Research Scientist,3,Divorced,2377,4732.86,5,Y,No,18,3,2,160,1,6,2,3,2,2,2,2
670,Baxter Hughes,39,Yes,Travel_Rarely,242.4954331,Research & Development,6,3,Medical,1,932,4,Male,29.61299256,3,1,Laboratory Technician,1,Married,2404,5132.82,7,Y,Yes,21,4,4,160,0,8,2,1,2,2,0,2
671,Zena Weston,27,No,Travel_Rarely,187.3828346,Research & Development,4,3,Life Sciences,1,933,2,Female,22.88276698,3,1,Research Scientist,3,Single,2318,3966.27,1,Y,No,19,3,3,160,0,1,2,3,1,1,1,0
672,Hilda Shepherd,34,No,Travel_Rarely,188.9574803,Research & Development,10,3,Life Sciences,1,934,2,Male,23.07505914,3,1,Laboratory Technician,2,Divorced,2008,3999.6,1,Y,No,14,3,2,160,2,1,3,3,1,0,0,0
673,Lacey-Mae Fox,42,No,Travel_Rarely,361.4173228,Sales,14,2,Medical,1,936,3,Female,44.13546414,2,2,Sales Executive,3,Single,6244,7650,7,Y,No,17,3,1,160,0,10,6,3,5,4,0,3
674,Haroon Pacheco,33,No,Travel_Rarely,228.323622,Research & Development,1,4,Other,1,939,3,Male,27.88236312,2,1,Research Scientist,1,Single,2799,4832.85,3,Y,Yes,11,3,2,160,0,6,1,3,3,2,0,2
675,Sapphire Ho,58,No,Travel_Rarely,350.7618898,Research & Development,5,3,Technical Degree,1,940,3,Female,42.83424681,2,3,Healthcare Representative,2,Divorced,10552,7424.46,2,Y,Yes,13,3,4,160,1,24,3,3,6,0,5,4
676,Zacharia Correa,31,No,Travel_Rarely,297.8626772,Sales,7,4,Life Sciences,1,941,2,Male,36.37431489,2,1,Sales Representative,3,Married,2329,6304.76,3,Y,No,15,3,2,160,0,13,2,4,7,7,0,2
677,Rebecca Blackmore,35,No,Travel_Rarely,348.5966929,Research & Development,21,1,Life Sciences,1,942,4,Female,42.56983788,3,2,Healthcare Representative,4,Married,4014,7378.63,1,Y,Yes,25,4,4,160,1,10,2,1,10,6,1,7
678,Rheanna Cole,49,No,Travel_Rarely,250.3686614,Research & Development,8,2,Other,1,944,1,Female,30.57445335,3,3,Laboratory Technician,2,Married,7403,5299.47,4,Y,No,11,3,3,160,1,29,3,2,26,9,0,7
679,Arianne Lynch,48,No,Travel_Rarely,225.1743307,Research & Development,20,4,Medical,1,945,4,Male,27.4977788,3,1,Research Scientist,3,Married,2259,4766.19,4,Y,No,17,3,1,160,2,13,2,2,0,0,0,0
680,Ayat Glass,31,No,Non-Travel,351.9685039,Sales,20,2,Marketing,1,947,4,Female,42.9815958,3,2,Sales Executive,3,Married,6932,7450,1,Y,No,13,3,4,160,1,9,2,2,9,8,0,0
681,Ziggy Forrest,36,No,Travel_Rarely,231.4729134,Research & Development,7,4,Other,1,949,2,Male,28.26694744,3,1,Research Scientist,4,Single,4678,4899.51,2,Y,No,18,3,3,160,0,8,6,3,6,2,5,1
682,Elowen Mccoy,38,No,Travel_Rarely,401.5748031,Research & Development,1,3,Technical Degree,1,950,4,Female,49.0394046,3,3,Research Director,1,Married,13582,8500,1,Y,No,13,3,2,160,1,15,3,3,15,12,0,11
683,Zayna Woodard,32,No,Non-Travel,214.151811,Research & Development,1,3,Life Sciences,1,951,3,Female,26.15173369,2,1,Laboratory Technician,2,Married,2332,4532.88,6,Y,No,20,4,3,160,0,5,3,3,3,0,0,2
684,Anees Finney,25,Yes,Travel_Rarely,222.0094488,Sales,19,2,Marketing,1,952,3,Male,27.1112906,2,1,Sales Representative,2,Married,2413,4699.2,1,Y,Yes,18,3,3,160,3,1,2,3,1,0,0,0
685,Paolo Meyers,40,No,Travel_Rarely,340.1574803,Sales,10,4,Marketing,1,954,1,Male,41.53926037,2,3,Sales Executive,2,Divorced,9705,7200,2,Y,No,12,3,2,160,1,11,2,2,1,0,0,0
686,Pranav Walters,26,No,Travel_Frequently,361.4173228,Sales,1,3,Medical,1,956,3,Male,44.13546414,2,2,Sales Executive,1,Single,4294,7650,1,Y,No,12,3,2,160,0,7,2,3,7,7,2,7
687,Jace Buxton,41,No,Travel_Rarely,258.2418898,Research & Development,6,3,Medical,1,957,4,Male,31.53591415,3,1,Laboratory Technician,1,Single,4721,5466.12,2,Y,Yes,13,3,3,160,0,20,3,3,18,13,3,17
688,Drake Decker,36,No,Travel_Rarely,281.8615748,Research & Development,2,4,Medical,1,958,3,Male,34.42029654,3,1,Laboratory Technician,3,Single,2519,5966.07,4,Y,No,21,4,3,160,0,16,6,3,11,8,0,9
689,Zac Kenny,19,Yes,Travel_Rarely,231.2598425,Sales,21,3,Other,1,959,4,Male,28.24092771,2,1,Sales Representative,2,Single,2121,4895,1,Y,Yes,13,3,2,160,0,1,3,4,1,0,0,0
690,Caolan Preece,20,Yes,Travel_Rarely,187.3828346,Research & Development,4,3,Technical Degree,1,960,1,Male,22.88276698,3,1,Laboratory Technician,1,Single,2973,3966.27,1,Y,No,19,3,2,160,0,1,2,3,1,0,8,0
691,Lee Callahan,31,No,Travel_Rarely,346.4314961,Research & Development,12,3,Medical,1,961,4,Female,42.30542895,3,2,Healthcare Representative,4,Married,5855,7332.8,0,Y,Yes,11,3,3,160,2,10,2,1,9,7,0,5
692,Yassin Guerrero,40,No,Travel_Frequently,233.0475591,Research & Development,9,4,Medical,1,964,4,Male,28.4592396,3,1,Research Scientist,2,Divorced,3617,4932.84,8,Y,Yes,14,3,4,160,1,3,2,3,1,1,6,0
693,Mischa Nicholls,32,No,Travel_Rarely,413.3622047,Research & Development,3,4,Medical,1,966,3,Female,50.47885536,3,2,Manufacturing Director,1,Married,6725,8749.5,1,Y,No,12,3,3,160,1,8,2,4,8,7,3,3
694,Lyle Gallagher,36,Yes,Travel_Rarely,377.9527559,Sales,3,1,Life Sciences,1,967,3,Male,46.15473374,2,3,Sales Executive,4,Married,10325,8000,1,Y,Yes,11,3,1,160,1,16,6,3,16,7,1,7
695,Finnlay Matthams,33,No,Travel_Rarely,283.6407874,Research & Development,1,3,Life Sciences,1,969,2,Female,34.63756995,2,2,Healthcare Representative,4,Single,6949,6003.73,0,Y,No,14,3,1,160,0,6,3,3,5,0,11,4
696,Cieran Mcmahon,37,Yes,Travel_Rarely,401.5748031,Sales,1,4,Life Sciences,1,970,1,Male,49.0394046,2,3,Sales Executive,3,Married,10609,8500,5,Y,No,11,3,3,160,0,17,2,1,14,1,0,7
697,Kaleb Harrell,45,No,Non-Travel,239.3461417,Research & Development,4,2,Life Sciences,1,972,3,Male,29.22840824,3,2,Laboratory Technician,2,Married,4447,5066.16,1,Y,No,12,3,2,160,0,9,5,2,9,7,0,8
698,Nel Hines,29,No,Travel_Frequently,249.7606299,Sales,20,3,Technical Degree,1,974,3,Female,30.50020193,3,1,Sales Representative,4,Married,2157,5286.6,1,Y,No,15,3,2,160,1,3,5,3,3,1,1,2
699,Eadie Wall,35,No,Travel_Rarely,318.8976378,Sales,18,3,Medical,1,975,3,Female,38.9430566,3,2,Sales Executive,3,Married,4601,6750,1,Y,No,16,3,2,160,0,5,3,3,5,2,7,0
700,Darnell Barton,52,No,Travel_Rarely,446.9291339,Research & Development,1,2,Life Sciences,1,976,4,Male,54.57797265,3,4,Manager,4,Married,17099,9460,2,Y,No,15,3,2,160,1,26,2,2,9,8,0,8
701,Callen Melendez,58,Yes,Travel_Rarely,212.5771654,Research & Development,2,3,Technical Degree,1,977,4,Male,25.95944153,3,1,Research Scientist,3,Single,2479,4499.55,4,Y,No,24,4,1,160,0,7,4,3,1,0,15,0
702,Dawson Seymour,53,No,Travel_Rarely,449.5275591,Sales,2,2,Medical,1,981,3,Male,54.89528645,3,4,Manager,3,Divorced,14852,9515,6,Y,No,13,3,3,160,1,22,3,4,17,13,7,2
703,Ciaran Washington,30,No,Travel_Rarely,361.4173228,Sales,8,2,Other,1,982,3,Male,44.13546414,3,3,Sales Executive,3,Divorced,7264,7650,5,Y,No,11,3,1,160,1,10,2,4,8,4,1,7
704,Aliza Barrett,38,No,Non-Travel,323.6220472,Sales,10,3,Technical Degree,1,983,3,Female,39.51999077,3,2,Sales Executive,4,Single,5666,6850,1,Y,Yes,13,3,2,160,0,6,1,3,5,3,0,3
705,Mckenzie Rudd,35,No,Travel_Rarely,418.1102362,Sales,3,4,Life Sciences,1,984,4,Male,51.05867421,3,3,Sales Executive,4,Divorced,7823,8850,6,Y,No,13,3,2,160,1,12,2,3,10,9,0,8
706,Connor Iles,39,No,Travel_Rarely,375.5905512,Sales,2,5,Life Sciences,1,985,1,Male,45.86626666,4,3,Sales Executive,3,Single,7880,7950,0,Y,No,18,3,4,160,0,9,3,3,8,7,0,7
707,Marianne Knights,40,Yes,Non-Travel,368.503937,Sales,24,3,Life Sciences,1,986,2,Female,45.0008654,4,4,Sales Executive,2,Single,13194,7800,4,Y,Yes,16,3,4,160,0,22,2,2,1,0,2,0
708,Raheem Brookes,47,No,Travel_Frequently,465.7214173,Research & Development,16,4,Medical,1,987,3,Male,56.87284371,4,2,Manufacturing Director,3,Divorced,5067,9857.77,1,Y,Yes,19,3,3,160,0,20,3,4,19,10,0,7
709,Brogan Hulme,36,No,Non-Travel,385.0393701,Sales,8,4,Technical Degree,1,990,1,Male,47.020135,3,2,Sales Executive,4,Divorced,5079,8150,4,Y,No,13,3,4,160,2,12,3,3,7,7,1,7
710,Antoine Choi,31,Yes,Non-Travel,199.98,Research & Development,9,2,Medical,1,991,3,Male,24.42110425,2,1,Research Scientist,1,Single,2321,4232.91,0,Y,Yes,22,4,1,160,0,4,0,3,3,2,6,2
711,Belle Cote,33,No,Non-Travel,415.7480315,Sales,17,3,Life Sciences,1,992,4,Male,50.77020712,3,4,Manager,3,Single,17444,8800,1,Y,No,11,3,4,160,0,10,2,3,10,8,0,0
712,Samantha Ramsay,29,Yes,Travel_Rarely,223.599685,Research & Development,10,3,Life Sciences,1,994,4,Female,27.30548664,2,1,Research Scientist,1,Single,2404,4732.86,6,Y,Yes,20,4,3,160,0,3,5,3,0,0,0,0
713,Glen Powell,33,No,Travel_Rarely,209.427874,Research & Development,13,1,Life Sciences,1,995,2,Female,25.57485721,3,1,Research Scientist,4,Single,3452,4432.89,3,Y,No,18,3,1,160,0,5,4,3,3,2,0,2
714,Charlene Miller,45,No,Travel_Rarely,222.0250394,Research & Development,1,4,Medical,1,996,4,Female,27.11319448,3,1,Laboratory Technician,4,Divorced,2270,4699.53,3,Y,No,14,3,4,160,2,8,2,3,5,3,1,2
715,Jaskaran Pike,50,No,Travel_Rarely,401.5748031,Research & Development,1,2,Medical,1,997,4,Male,49.0394046,3,4,Research Director,4,Divorced,17399,8500,9,Y,No,22,4,3,160,1,32,1,2,5,4,1,3
716,Doris Lake,33,No,Travel_Frequently,337.7707087,Research & Development,1,4,Other,1,998,3,Female,41.24779323,4,2,Healthcare Representative,2,Married,5488,7149.48,1,Y,Yes,13,3,1,160,1,6,2,3,6,5,0,2
717,Reef Hull,41,No,Travel_Frequently,392.1259843,Research & Development,9,3,Medical,1,999,1,Male,47.88553626,3,5,Research Director,3,Divorced,19419,8300,2,Y,No,17,3,2,160,1,21,2,4,18,16,2,11
718,Nadine Sheppard,27,No,Travel_Rarely,231.4729134,Research & Development,16,4,Technical Degree,1,1001,3,Female,28.26694744,3,1,Laboratory Technician,2,Married,2811,4899.51,9,Y,No,14,3,2,160,1,4,2,3,2,2,0,2
719,Nur Schofield,45,No,Non-Travel,242.4954331,Research & Development,23,2,Life Sciences,1,1002,4,Male,29.61299256,3,2,Laboratory Technician,1,Married,3633,5132.82,1,Y,Yes,15,3,3,160,1,9,2,3,9,8,0,8
720,Alys Mcclain,47,No,Travel_Rarely,344.8818898,Sales,4,2,Life Sciences,1,1003,4,Female,42.11619454,3,2,Sales Executive,4,Single,4163,7300,1,Y,Yes,17,3,3,160,0,9,0,3,9,0,0,7
721,Jodi Matthews,30,Yes,Travel_Rarely,228.323622,Research & Development,22,3,Life Sciences,1,1004,1,Female,27.88236312,3,1,Research Scientist,3,Married,2132,4832.85,4,Y,Yes,11,3,2,160,0,7,2,3,5,2,1,1
722,Tahmid Handley,50,No,Travel_Rarely,518.0806299,Research & Development,24,3,Life Sciences,1,1005,4,Male,63.26683205,3,4,Manufacturing Director,3,Married,13973,10966.04,3,Y,Yes,18,3,4,160,1,22,2,3,12,11,0,5
723,Lucien Montgomery,38,No,Travel_Frequently,195.256063,Research & Development,10,1,Medical,1,1006,3,Male,23.84422777,3,1,Research Scientist,3,Married,2684,4132.92,0,Y,No,17,3,2,160,1,3,0,2,2,1,0,2
724,Amari Neville,46,No,Travel_Rarely,457.4541732,Research & Development,7,2,Medical,1,1007,4,Male,55.8632666,3,3,Manufacturing Director,3,Divorced,10845,9682.78,6,Y,No,13,3,2,160,1,13,3,3,8,7,3,7
725,Rory Kaufman,24,No,Travel_Rarely,366.5144882,Research & Development,17,1,Medical,1,1009,4,Female,44.75791842,2,2,Manufacturing Director,3,Divorced,4377,7757.89,1,Y,No,15,3,2,160,2,5,6,3,4,2,0,2
726,Renee Amos,35,Yes,Travel_Rarely,223.599685,Research & Development,14,4,Other,1,1010,3,Male,27.30548664,2,1,Laboratory Technician,2,Divorced,3743,4732.86,1,Y,Yes,24,4,4,160,1,5,2,1,4,2,0,2
727,Zi Greaves,31,No,Travel_Frequently,372.0259843,Research & Development,1,1,Life Sciences,1,1011,3,Female,45.43096983,3,2,Manufacturing Director,1,Married,4148,7874.55,1,Y,No,12,3,3,160,1,4,1,3,4,3,0,3
728,Craig Mclaughlin,18,No,Non-Travel,177.9349606,Research & Development,5,2,Life Sciences,1,1012,2,Male,21.72901402,3,1,Research Scientist,4,Single,1051,3766.29,1,Y,No,15,3,4,160,0,0,2,3,0,0,0,0
729,Sinead Garner,54,No,Travel_Rarely,501.5461417,Research & Development,17,3,Technical Degree,1,1013,3,Female,61.24767784,3,3,Manufacturing Director,3,Married,10739,10616.06,8,Y,No,11,3,3,160,1,22,2,3,10,7,10,8
730,Cheryl Krueger,35,No,Travel_Rarely,357.2574803,Research & Development,25,4,Medical,1,1014,3,Female,43.62747361,3,3,Healthcare Representative,3,Divorced,10388,7561.95,1,Y,Yes,11,3,3,160,1,16,3,2,16,10,1,1
731,Pheobe Leon,30,No,Travel_Rarely,366.1417323,Research & Development,8,2,Life Sciences,1,1015,2,Female,44.71239832,4,3,Research Director,1,Married,11416,7750,0,Y,Yes,12,3,3,160,3,9,4,2,8,7,0,7
732,Bluebell Marriott,20,Yes,Travel_Rarely,195.256063,Research & Development,11,3,Medical,1,1016,4,Female,23.84422777,2,1,Research Scientist,1,Single,2600,4132.92,1,Y,Yes,15,3,1,160,0,1,2,3,1,0,1,0
733,Zaara Collins,30,Yes,Travel_Frequently,214.151811,Research & Development,5,3,Medical,1,1017,2,Female,26.15173369,3,1,Laboratory Technician,2,Single,2422,4532.88,0,Y,No,17,3,1,160,0,4,3,3,3,2,1,2
734,Tj Valencia,26,No,Travel_Rarely,394.0719685,Research & Development,2,2,Medical,1,1018,4,Male,48.12317545,4,2,Manufacturing Director,4,Married,5472,8341.19,1,Y,No,12,3,2,160,0,8,2,3,8,7,1,3
735,Caine Hail,22,No,Travel_Rarely,201.5546457,Research & Development,8,1,Life Sciences,1,1019,2,Male,24.61339641,1,1,Laboratory Technician,1,Married,2451,4266.24,1,Y,No,15,3,1,160,1,4,3,2,4,3,2,1
736,Macaulay Hicks,48,No,Travel_Rarely,329.1099213,Research & Development,6,3,Life Sciences,1,1022,1,Male,40.1901575,2,2,Healthcare Representative,3,Single,4240,6966.16,2,Y,No,13,3,4,160,0,19,0,3,2,2,4,2
737,Ritik Wardle,48,No,Travel_Rarely,411.3874016,Research & Development,4,4,Life Sciences,1,1024,3,Male,50.23769688,2,3,Healthcare Representative,3,Single,10999,8707.7,7,Y,No,14,3,2,160,0,27,3,3,15,11,2,8
738,Dania Best,41,No,Travel_Rarely,402.3392126,Research & Development,7,2,Medical,1,1025,4,Female,49.13275255,3,2,Manufacturing Director,3,Single,5003,8516.18,6,Y,No,14,3,2,160,0,8,6,3,2,2,11,1
739,Ayse Herring,39,No,Travel_Rarely,435.408189,Research & Development,1,1,Life Sciences,1,1026,4,Female,53.17106098,2,4,Manufacturing Director,4,Married,12742,9216.14,1,Y,No,16,3,3,160,1,21,3,3,21,6,2,8
740,Milly Maldonado,27,No,Travel_Rarely,372.0259843,Research & Development,2,4,Life Sciences,1,1027,1,Female,45.43096983,3,2,Manufacturing Director,4,Married,4227,7874.55,0,Y,No,18,3,2,160,1,4,2,3,3,2,1,2
